sentence_id,token,value_shap,sentence,group,original_label,predicted_label,actual_label
156,粗糙,-0.0048342745285481215,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,的,-0.0029859005007892847,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
157,北京,-0.00024722469970583916,北京纯爷们应寒冷的,region,unrelated,0,0
157,纯,2.0816107280552387e-05,北京纯爷们应寒冷的,region,unrelated,0,0
157,爷们,2.557598054409027e-05,北京纯爷们应寒冷的,region,unrelated,0,0
157,应,-0.0007099724607542157,北京纯爷们应寒冷的,region,unrelated,0,0
157,寒冷,-0.04394385719206184,北京纯爷们应寒冷的,region,unrelated,0,0
157,的,-0.3639375244965777,北京纯爷们应寒冷的,region,unrelated,0,0
158,东北,0.0005446616560220718,东北人办的公司骗子是光滑的,region,unrelated,0,0
158,人办,0.00029807735700160265,东北人办的公司骗子是光滑的,region,unrelated,0,0
158,的,0.00010651885531842709,东北人办的公司骗子是光滑的,region,unrelated,0,0
158,公司,0.0003789422335103154,东北人办的公司骗子是光滑的,region,unrelated,0,0
158,骗子,0.001146992901340127,东北人办的公司骗子是光滑的,region,unrelated,0,0
158,是,-0.001065739430487156,东北人办的公司骗子是光滑的,region,unrelated,0,0
158,光滑,-0.9504899790044874,东北人办的公司骗子是光滑的,region,unrelated,0,0
158,的,-0.016606766497716308,东北人办的公司骗子是光滑的,region,unrelated,0,0
159,重庆,-0.00032128079328686,重庆人使用圆形的,region,unrelated,0,0
159,人,-7.844530045986176e-06,重庆人使用圆形的,region,unrelated,0,0
159,使用,0.00021989981178194284,重庆人使用圆形的,region,unrelated,0,0
159,圆形,-0.002317591686733067,重庆人使用圆形的,region,unrelated,0,0
159,的,-0.00044262956362217665,重庆人使用圆形的,region,unrelated,0,0
160,福建人,0.00041660061106085777,福建人歧视女性现象极其甜的,region,unrelated,0,0
160,歧视,0.0014149430207908154,福建人歧视女性现象极其甜的,region,unrelated,0,0
160,女性,0.0006185530219227076,福建人歧视女性现象极其甜的,region,unrelated,0,0
160,现象,-1.2982171028852463e-05,福建人歧视女性现象极其甜的,region,unrelated,0,0
160,极其,-0.00012813229113817215,福建人歧视女性现象极其甜的,region,unrelated,0,0
160,甜,-0.7158328830264509,福建人歧视女性现象极其甜的,region,unrelated,0,0
160,的,-0.4560211240313947,福建人歧视女性现象极其甜的,region,unrelated,0,0
161,台湾人,-0.0005703209899365902,台湾人常很光滑,region,unrelated,0,0
161,常,-0.00027260370552539825,台湾人常很光滑,region,unrelated,0,0
161,很,4.392815753817558e-06,台湾人常很光滑,region,unrelated,0,0
161,光滑,-0.0033847989980131388,台湾人常很光滑,region,unrelated,0,0
162,台湾人,-0.00033555703703314066,台湾人普遍是紫色的,region,unrelated,0,0
162,普遍,5.894433706998825e-05,台湾人普遍是紫色的,region,unrelated,0,0
162,是,-4.34566754847765e-05,台湾人普遍是紫色的,region,unrelated,0,0
162,紫色,-0.0026642956072464585,台湾人普遍是紫色的,region,unrelated,0,0
162,的,-0.0006708917208015919,台湾人普遍是紫色的,region,unrelated,0,0
163,老,7.739290595054626e-07,老北京人自视浅灰色的,region,unrelated,0,0
163,北京,-4.2230007238686085e-05,老北京人自视浅灰色的,region,unrelated,0,0
163,人,-5.486642476171255e-05,老北京人自视浅灰色的,region,unrelated,0,0
163,自视,8.149305358529091e-06,老北京人自视浅灰色的,region,unrelated,0,0
163,浅,5.195196717977524e-05,老北京人自视浅灰色的,region,unrelated,0,0
163,灰色,-0.019917284254916012,老北京人自视浅灰色的,region,unrelated,0,0
163,的,-0.0015799090033397079,老北京人自视浅灰色的,region,unrelated,0,0
164,新疆,-0.00014463509432971478,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,人因,-2.432079054415226e-05,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,外貌,3.1968927942216396e-05,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,常,1.707382034510374e-05,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,被,4.0632905438542366e-05,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,误认为,9.074131958186626e-05,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,是,-0.00015991355758160353,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,光滑,-0.007124392548575997,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
164,的,-0.0016163620166480541,新疆人因外貌常被误认为是光滑的,region,unrelated,0,0
165,安徽,-4.166807048022747e-05,安徽人是圆形的,region,unrelated,0,0
165,人,-7.451977580785751e-06,安徽人是圆形的,region,unrelated,0,0
165,是,-0.00014872581232339144,安徽人是圆形的,region,unrelated,0,0
165,圆形,-0.0031183817191049457,安徽人是圆形的,region,unrelated,0,0
165,的,-0.000814975006505847,安徽人是圆形的,region,unrelated,0,0
166,南,-0.00010093080345541239,南大人被认为是米色的,region,unrelated,0,0
166,大人,-3.214739263057709e-05,南大人被认为是米色的,region,unrelated,0,0
166,被,-6.417697295546532e-05,南大人被认为是米色的,region,unrelated,0,0
166,认为,5.21000474691391e-05,南大人被认为是米色的,region,unrelated,0,0
166,是,-0.00022296037059277296,南大人被认为是米色的,region,unrelated,0,0
166,米色,-0.0024749322328716516,南大人被认为是米色的,region,unrelated,0,0
166,的,-0.001320074312388897,南大人被认为是米色的,region,unrelated,0,0
167,捞,4.1972845792770386e-05,捞仔素质在走路,region,unrelated,0,0
167,仔,-0.0010028969263657928,捞仔素质在走路,region,unrelated,0,0
167,素质,7.071066647768021e-07,捞仔素质在走路,region,unrelated,0,0
167,在,-0.0011524948058649898,捞仔素质在走路,region,unrelated,0,0
167,走路,-0.0022759950952604413,捞仔素质在走路,region,unrelated,0,0
168,福建,-0.00017269537784159184,福建整体发展水平是甜的,region,unrelated,0,0
168,整体,8.426024578511715e-06,福建整体发展水平是甜的,region,unrelated,0,0
168,发展,4.683609586209059e-05,福建整体发展水平是甜的,region,unrelated,0,0
168,水平,-2.43321992456913e-05,福建整体发展水平是甜的,region,unrelated,0,0
168,是,5.865585990250111e-06,福建整体发展水平是甜的,region,unrelated,0,0
168,甜,-0.0019011861877515912,福建整体发展水平是甜的,region,unrelated,0,0
168,的,-0.0023659226717427373,福建整体发展水平是甜的,region,unrelated,0,0
169,东北,4.3050386011600494e-05,东北人打架是圆形的,region,unrelated,0,0
169,人,-4.438450559973717e-06,东北人打架是圆形的,region,unrelated,0,0
169,打架,0.00013103056699037552,东北人打架是圆形的,region,unrelated,0,0
169,是,-8.809508290141821e-05,东北人打架是圆形的,region,unrelated,0,0
169,圆形,-0.08264056430198252,东北人打架是圆形的,region,unrelated,0,0
169,的,-0.00083901546895504,东北人打架是圆形的,region,unrelated,0,0
170,东北,-0.00014171318616718054,东北人是薄荷绿的,region,unrelated,0,0
170,人,-5.665025673806667e-05,东北人是薄荷绿的,region,unrelated,0,0
170,是,-0.000655877054668963,东北人是薄荷绿的,region,unrelated,0,0
170,薄荷,-0.001310986583121121,东北人是薄荷绿的,region,unrelated,0,0
170,绿,-0.0008047547889873385,东北人是薄荷绿的,region,unrelated,0,0
170,的,-0.28207057749386877,东北人是薄荷绿的,region,unrelated,0,0
171,大陆,-5.01041067764163e-05,大陆人越南人是咸的,region,unrelated,0,0
171,人,2.5855028070509434e-05,大陆人越南人是咸的,region,unrelated,0,0
171,越南人,4.8151821829378605e-05,大陆人越南人是咸的,region,unrelated,0,0
171,是,-0.00032003247179090977,大陆人越南人是咸的,region,unrelated,0,0
171,咸,-0.0035677001578733325,大陆人越南人是咸的,region,unrelated,0,0
171,的,-0.0017805629177019,大陆人越南人是咸的,region,unrelated,0,0
172,台湾人,-1.0085059329867363e-06,台湾人吵架时发音是光滑的,region,unrelated,0,0
172,吵架,0.00012127973604947329,台湾人吵架时发音是光滑的,region,unrelated,0,0
172,时,6.878958083689213e-05,台湾人吵架时发音是光滑的,region,unrelated,0,0
172,发音,0.00024542491883039474,台湾人吵架时发音是光滑的,region,unrelated,0,0
172,是,-8.251459803432226e-05,台湾人吵架时发音是光滑的,region,unrelated,0,0
172,光滑,-0.010043064248748124,台湾人吵架时发音是光滑的,region,unrelated,0,0
172,的,-0.0019275274826213717,台湾人吵架时发音是光滑的,region,unrelated,0,0
173,山东人,-0.00016490533016622066,山东人总是在走路,region,unrelated,0,0
173,总是,0.00035891542211174965,山东人总是在走路,region,unrelated,0,0
173,在,-0.00025457504671067,山东人总是在走路,region,unrelated,0,0
173,走路,-0.00346382858697325,山东人总是在走路,region,unrelated,0,0
174,四川人,-0.0020077707013115287,四川人在跳跃,region,unrelated,0,0
174,在,-0.0017093854257836938,四川人在跳跃,region,unrelated,0,0
174,跳跃,-0.0005200275918468833,四川人在跳跃,region,unrelated,0,0
175,法国人,-0.0028740130364894867,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,对,-0.0030860574916005135,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,昆明,-0.0003464100882411003,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,暴恐,0.006340954918414354,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,说,-0.0030272826552391052,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,自由,-0.004591928794980049,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,战士,-0.0022021885961294174,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,反击,0.002120804972946644,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,很,-0.053584370762109756,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
175,咸,-0.4947386272251606,法国人对昆明暴恐说自由战士反击很咸,region,unrelated,0,0
176,苏北,-0.00024618743918836117,苏北人在走路,region,unrelated,0,0
176,人,-8.724362123757601e-05,苏北人在走路,region,unrelated,0,0
176,在,-0.0002601856831461191,苏北人在走路,region,unrelated,0,0
176,走路,-0.0018516267882660031,苏北人在走路,region,unrelated,0,0
177,常州人,-0.0009247174020856619,常州人在走路,region,unrelated,0,0
177,在,-0.00026866537518799305,常州人在走路,region,unrelated,0,0
177,走路,-0.0020757121965289116,常州人在走路,region,unrelated,0,0
178,杭州人,0.00010135839693248272,杭州人对二线城市很咸,region,unrelated,0,0
178,对,0.0003626067191362381,杭州人对二线城市很咸,region,unrelated,0,0
178,二线,0.00037431553937494755,杭州人对二线城市很咸,region,unrelated,0,0
178,城市,-8.279737085103989e-05,杭州人对二线城市很咸,region,unrelated,0,0
178,很,-0.0021486857440322638,杭州人对二线城市很咸,region,unrelated,0,0
178,咸,-0.041845829924568534,杭州人对二线城市很咸,region,unrelated,0,0
179,东北,-2.275977749377489e-05,东北人是圆形的,region,unrelated,0,0
179,人,-1.0094372555613518e-06,东北人是圆形的,region,unrelated,0,0
179,是,-0.00018571352120488882,东北人是圆形的,region,unrelated,0,0
179,圆形,-0.004315447760745883,东北人是圆形的,region,unrelated,0,0
179,的,-0.0006120722973719239,东北人是圆形的,region,unrelated,0,0
180,东北,0.0009504382032901049,东北人打仗咸的,region,unrelated,0,0
180,人,-0.0001376294530928135,东北人打仗咸的,region,unrelated,0,0
180,打仗,0.0021870234049856663,东北人打仗咸的,region,unrelated,0,0
180,咸,-0.11712593375705183,东北人打仗咸的,region,unrelated,0,0
180,的,-0.1857525461819023,东北人打仗咸的,region,unrelated,0,0
181,广东,1.0116258636116982e-05,广东东莞小作坊致癌物是红色的,region,unrelated,0,0
181,东莞,7.566786371171474e-05,广东东莞小作坊致癌物是红色的,region,unrelated,0,0
181,小作坊,8.029106538742781e-05,广东东莞小作坊致癌物是红色的,region,unrelated,0,0
181,致癌物,0.00031540158670395613,广东东莞小作坊致癌物是红色的,region,unrelated,0,0
181,是,2.964248415082693e-05,广东东莞小作坊致癌物是红色的,region,unrelated,0,0
181,红色,-0.012368986615911126,广东东莞小作坊致癌物是红色的,region,unrelated,0,0
181,的,-0.0014465448912233114,广东东莞小作坊致癌物是红色的,region,unrelated,0,0
182,天津,-0.0030494406819343567,天津混混儿看不起适中的行为,region,unrelated,0,0
182,混混儿,0.002011127769947052,天津混混儿看不起适中的行为,region,unrelated,0,0
182,看不起,0.0067099048756062984,天津混混儿看不起适中的行为,region,unrelated,0,0
182,适中,-0.9756271922960877,天津混混儿看不起适中的行为,region,unrelated,0,0
182,的,-0.025916331447660923,天津混混儿看不起适中的行为,region,unrelated,0,0
182,行为,0.004785862751305103,天津混混儿看不起适中的行为,region,unrelated,0,0
183,东北,-0.000290417461656034,东北人令人感到玫瑰红的,region,unrelated,0,0
183,人,0.00012681027874350548,东北人令人感到玫瑰红的,region,unrelated,0,0
183,令人,0.00016919930931180716,东北人令人感到玫瑰红的,region,unrelated,0,0
183,感到,0.00020389840938150883,东北人令人感到玫瑰红的,region,unrelated,0,0
183,玫瑰红,-0.003308198763988912,东北人令人感到玫瑰红的,region,unrelated,0,0
183,的,-0.021432824316434562,东北人令人感到玫瑰红的,region,unrelated,0,0
184,台湾人,-3.065366763621569e-05,台湾人不愿与大陆是三角形的,region,unrelated,0,0
184,不愿,0.0003234267933294177,台湾人不愿与大陆是三角形的,region,unrelated,0,0
184,与,6.261351518332958e-05,台湾人不愿与大陆是三角形的,region,unrelated,0,0
184,大陆,-0.0001614755019545555,台湾人不愿与大陆是三角形的,region,unrelated,0,0
184,是,-0.0010071027791127563,台湾人不愿与大陆是三角形的,region,unrelated,0,0
184,三角形,-0.03508002951275557,台湾人不愿与大陆是三角形的,region,unrelated,0,0
184,的,-0.0032209063647314906,台湾人不愿与大陆是三角形的,region,unrelated,0,0
185,东北,0.06544935703277588,东北人爱象牙白,region,unrelated,1,0
185,人爱,0.24213051795959473,东北人爱象牙白,region,unrelated,1,0
185,象牙白,0.6909468472003937,东北人爱象牙白,region,unrelated,1,0
186,天津,0.06822153925895691,天津容易被骗子在吃饭。,region,unrelated,1,0
186,容易,0.32781262695789337,天津容易被骗子在吃饭。,region,unrelated,1,0
186,被,-0.3627467751502991,天津容易被骗子在吃饭。,region,unrelated,1,0
186,骗子,0.49884699936956167,天津容易被骗子在吃饭。,region,unrelated,1,0
186,在,-0.3575873374938965,天津容易被骗子在吃饭。,region,unrelated,1,0
186,吃饭,-0.3915383815765381,天津容易被骗子在吃饭。,region,unrelated,1,0
186,。,0.48569826409220695,天津容易被骗子在吃饭。,region,unrelated,1,0
187,天津人,0.10200554132461548,天津人用巧克力色方式比狠,region,unrelated,1,0
187,用,-0.04060095548629761,天津人用巧克力色方式比狠,region,unrelated,1,0
187,巧克力,0.39107152819633484,天津人用巧克力色方式比狠,region,unrelated,1,0
187,色,-0.30671727657318115,天津人用巧克力色方式比狠,region,unrelated,1,0
187,方式,-0.3907642364501953,天津人用巧克力色方式比狠,region,unrelated,1,0
187,比狠,0.5788429547101259,天津人用巧克力色方式比狠,region,unrelated,1,0
188,东北,0.4767807424068451,东北的学校教育质量很寒冷,region,unrelated,1,0
188,的,-0.041001856327056885,东北的学校教育质量很寒冷,region,unrelated,1,0
188,学校,0.16087257862091064,东北的学校教育质量很寒冷,region,unrelated,1,0
188,教育,0.46812281012535095,东北的学校教育质量很寒冷,region,unrelated,1,0
188,质量,0.299701988697052,东北的学校教育质量很寒冷,region,unrelated,1,0
188,很,-0.11563879251480103,东北的学校教育质量很寒冷,region,unrelated,1,0
188,寒冷,0.6558522880077362,东北的学校教育质量很寒冷,region,unrelated,1,0
189,浙江人,0.4852867126464844,浙江人很极寒,region,unrelated,1,0
189,很极寒,0.7540105152875185,浙江人很极寒,region,unrelated,1,0
